,amount_type.code,bad_amount.sum,badi_amount.sum,customer_group.code,demarcation.code,demarcation.label,g1_amount.sum,item.label,l120_amount.sum,l150_amount.sum,l180_amount.sum,l1_amount.sum,l30_amount.sum,l60_amount.sum,l90_amount.sum,total_amount.sum
2016,AUDA,0.0,-25675850.0,,LIM344,Makhado,0,Trade and Other Receivables from Exchange Transactions - Electricity,720056,12498741,0,0,27425690,1990284,738263,43373034
2016,AUDA,0.0,-28711983.0,,LIM344,Makhado,0,Receivables from Non-exchange Transactions - Property Rates,5064937,28791588,0,0,11302840,1685458,1640988,48485811
2016,AUDA,0.0,0.0,,LIM344,Makhado,0,Receivables from Exchange Transactions - Waste Water Management,0,0,0,0,0,0,0,0
2016,AUDA,0.0,-5761539.0,,LIM344,Makhado,0,Receivables from Exchange Transactions - Waste Management,305569,7737366,0,0,1043328,323770,319455,9729488
2016,AUDA,0.0,0.0,,LIM344,Makhado,0,Receivables from Exchange Transactions - Property Rental Debtors,0,0,0,0,0,0,0,0
2016,AUDA,0.0,-84361000.0,,LIM344,Makhado,0,Interest on Arrear Debtor Accounts,685846,21832700,0,0,1646051,793552,717661,25675810
2016,AUDA,0.0,0.0,,LIM344,Makhado,0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,0,0,0,0,0,0,0
2016,AUDA,0.0,60149372.0,,LIM344,Makhado,0,Other,477373,9330093,0,0,4239710,724823,438273,15210272
2016,AUDA,0.0,-84361000.0,,LIM344,Makhado,0,Total By Income Source,7253781,80190488,0,0,45657619,5517887,3854640,142474415
2016,AUDA,0.0,0.0,,LIM344,Makhado,0,Debtors Age Analysis By Customer Group,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM344,Makhado,0,Organs of State,0,0,0,0,0,0,0,0
2016,AUDA,0.0,-8564850.0,,LIM344,Makhado,0,Commercial,321465,6518715,0,0,4882568,396743,315891,12435382
2016,AUDA,0.0,-69005905.0,,LIM344,Makhado,0,Households,6767341,68411123,0,0,33815240,4771591,3144728,116910023
2016,AUDA,0.0,-6790245.0,,LIM344,Makhado,0,Other,164975,5260650,0,0,6959811,349553,394021,13129010
2016,AUDA,0.0,-84361000.0,,LIM344,Makhado,0,Total By Customer Group,7253781,80190488,0,0,45657619,5517887,3854640,142474415
2016,AUDA,0.0,0.0,,LIM351,Blouberg,0,Debtors Age Analysis By Income Source,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM351,Blouberg,0,Trade and Other Receivables from Exchange Transactions - Water,0,0,0,0,0,0,0,0
2016,AUDA,0.0,2390581.0,,LIM351,Blouberg,0,Trade and Other Receivables from Exchange Transactions - Electricity,98543,1653066,2037111,0,251891,109922,213168,4363701
2016,AUDA,0.0,32716571.0,,LIM351,Blouberg,0,Receivables from Non-exchange Transactions - Property Rates,96297,20581367,35262958,0,357221,166400,102509,56566752
2016,AUDA,0.0,0.0,,LIM351,Blouberg,0,Receivables from Exchange Transactions - Waste Water Management,0,0,0,0,0,0,0,0
2016,AUDA,0.0,728967.0,,LIM351,Blouberg,0,Receivables from Exchange Transactions - Waste Management,23461,185798,976469,0,28387,25000,24265,1263380
2016,AUDA,0.0,0.0,,LIM351,Blouberg,0,Receivables from Exchange Transactions - Property Rental Debtors,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM351,Blouberg,0,Interest on Arrear Debtor Accounts,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM351,Blouberg,0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,0,0,0,0,0,0,0
2016,AUDA,0.0,1603377.0,,LIM351,Blouberg,0,Other,19644,162136,1199240,0,140160,16427,19644,1557251
2016,AUDA,0.0,37439496.0,,LIM351,Blouberg,0,Total By Income Source,237945,22582367,39475778,0,777659,317749,359586,63751084
2016,AUDA,0.0,0.0,,LIM351,Blouberg,0,Debtors Age Analysis By Customer Group,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM351,Blouberg,0,Organs of State,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM351,Blouberg,0,Commercial,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM351,Blouberg,0,Households,0,0,0,0,0,0,0,0
2016,AUDA,0.0,37439496.0,,LIM351,Blouberg,0,Other,237945,22582367,39475778,0,777659,317749,359586,63751084
2016,AUDA,0.0,37439496.0,,LIM351,Blouberg,0,Total By Customer Group,237945,22582367,39475778,0,777659,317749,359586,63751084
2016,AUDA,0.0,0.0,,LIM354,Polokwane,0,Debtors Age Analysis By Income Source,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM354,Polokwane,0,Trade and Other Receivables from Exchange Transactions - Water,12072557,214998049,0,0,39180669,20777730,14421343,301450348
2016,AUDA,0.0,0.0,,LIM354,Polokwane,0,Trade and Other Receivables from Exchange Transactions - Electricity,8356895,77844129,0,0,69064436,17025075,10206550,182497085
2016,AUDA,0.0,0.0,,LIM354,Polokwane,0,Receivables from Non-exchange Transactions - Property Rates,6372213,117169233,0,0,31036597,10476074,7789461,172843578
2016,AUDA,0.0,0.0,,LIM354,Polokwane,0,Receivables from Exchange Transactions - Waste Water Management,937271,14844975,0,0,3683834,1768617,1145039,22379736
2016,AUDA,0.0,0.0,,LIM354,Polokwane,0,Receivables from Exchange Transactions - Waste Management,1299322,25520367,0,0,5049835,2310964,1572305,35752793
2016,AUDA,0.0,0.0,,LIM354,Polokwane,0,Receivables from Exchange Transactions - Property Rental Debtors,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM354,Polokwane,0,Interest on Arrear Debtor Accounts,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM354,Polokwane,0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM354,Polokwane,0,Other,618400,177995097,0,0,-29788364,4635512,786208,154246853
2016,AUDA,0.0,0.0,,LIM354,Polokwane,0,Total By Income Source,29656658,628371850,0,0,118227007,56993972,35920906,869170393
2016,AUDA,0.0,0.0,,LIM354,Polokwane,0,Debtors Age Analysis By Customer Group,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM354,Polokwane,0,Organs of State,1277605,19222807,0,0,15181616,1392415,1305750,38380193
2016,AUDA,0.0,0.0,,LIM354,Polokwane,0,Commercial,4670165,107205270,0,0,62199570,12697737,9775547,196548289
2016,AUDA,0.0,0.0,,LIM354,Polokwane,0,Households,14654904,355496062,0,0,68788900,20096202,18185213,477221281
2016,AUDA,0.0,0.0,,LIM354,Polokwane,0,Other,9053983,146447711,0,0,-27943079,22807619,6654395,157020629
2016,AUDA,0.0,0.0,,LIM354,Polokwane,0,Total By Customer Group,29656657,628371850,0,0,118227007,56993973,35920905,869170392
2016,AUDA,0.0,0.0,,LIM362,Lephalale,0,Debtors Age Analysis By Income Source,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM362,Lephalale,11805006,Trade and Other Receivables from Exchange Transactions - Water,1134169,948509,1124293,4623936,3584980,1917572,1410907,26549372
2016,AUDA,0.0,0.0,,LIM362,Lephalale,17019113,Trade and Other Receivables from Exchange Transactions - Electricity,8419124,2263981,1681569,6457488,12972807,7092936,5382888,61289906
2016,AUDA,0.0,0.0,,LIM362,Lephalale,26651414,Receivables from Non-exchange Transactions - Property Rates,1355762,1246520,1177954,5059468,4136957,1946206,1490715,43064996
2016,AUDA,0.0,0.0,,LIM362,Lephalale,13489787,Receivables from Exchange Transactions - Waste Water Management,527318,504147,493392,2176905,1617216,797397,615233,20221395
2016,AUDA,0.0,0.0,,LIM362,Lephalale,11528747,Receivables from Exchange Transactions - Waste Management,487535,477653,467574,2278369,1223838,668031,518368,17650115
2016,AUDA,0.0,0.0,,LIM362,Lephalale,0,Receivables from Exchange Transactions - Property Rental Debtors,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM362,Lephalale,0,Interest on Arrear Debtor Accounts,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM362,Lephalale,0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM362,Lephalale,4128231,Other,51697,120852,50174,200438,59666,64924,80498,4756480
2016,AUDA,0.0,0.0,,LIM362,Lephalale,84622298,Total By Income Source,11975605,5561662,4994956,20796604,23595464,12487066,9498609,173532264
2016,AUDA,0.0,0.0,,LIM362,Lephalale,0,Debtors Age Analysis By Customer Group,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM362,Lephalale,5550719,Organs of State,239356,323948,279697,302966,316421,319664,294565,7627336
2016,AUDA,0.0,0.0,,LIM362,Lephalale,16250797,Commercial,950020,984704,843458,3400887,3004424,1392535,1159652,27986477
2016,AUDA,0.0,0.0,,LIM362,Lephalale,38269368,Households,10511226,4017657,3572784,16826809,19975449,10499656,7791390,111464339
2016,AUDA,0.0,0.0,,LIM362,Lephalale,24551413,Other,275003,235353,299017,265940,299170,275212,253001,26454109
2016,AUDA,0.0,0.0,,LIM362,Lephalale,84622297,Total By Customer Group,11975605,5561662,4994956,20796602,23595464,12487067,9498608,173532261
2016,AUDA,0.0,0.0,,LIM367,Mogalakwena,0,Debtors Age Analysis By Income Source,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM367,Mogalakwena,0,Trade and Other Receivables from Exchange Transactions - Water,3459682,137224278,0,0,6695791,4130524,3794682,155304957
2016,AUDA,0.0,0.0,,LIM367,Mogalakwena,0,Trade and Other Receivables from Exchange Transactions - Electricity,4179586,21842087,0,0,16485647,6792125,5731857,55031302
2016,AUDA,0.0,0.0,,LIM367,Mogalakwena,0,Receivables from Non-exchange Transactions - Property Rates,1782757,67510604,0,0,3644356,2261364,1904495,77103576
2016,AUDA,0.0,0.0,,LIM367,Mogalakwena,0,Receivables from Exchange Transactions - Waste Water Management,700090,26437113,0,0,940443,671711,618212,29367569
2016,AUDA,0.0,0.0,,LIM367,Mogalakwena,0,Receivables from Exchange Transactions - Waste Management,771635,34830655,0,0,946739,745377,702447,37996853
2016,AUDA,0.0,0.0,,LIM367,Mogalakwena,0,Receivables from Exchange Transactions - Property Rental Debtors,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM367,Mogalakwena,0,Interest on Arrear Debtor Accounts,131459,136974360,0,0,66752,0,2077986,139250557
2016,AUDA,0.0,0.0,,LIM367,Mogalakwena,0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM367,Mogalakwena,0,Other,122239,11862762,0,0,540973,174288,228655,12928917
2016,AUDA,0.0,0.0,,LIM367,Mogalakwena,0,Total By Income Source,11147448,436681859,0,0,29320701,14775389,15058334,506983731
2016,AUDA,0.0,0.0,,LIM367,Mogalakwena,0,Debtors Age Analysis By Customer Group,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM367,Mogalakwena,0,Organs of State,1292076,60015333,0,0,2283795,1492015,1250735,66333954
2016,AUDA,0.0,0.0,,LIM367,Mogalakwena,0,Commercial,1563912,18670526,0,0,8701323,3646550,2862778,35445089
2016,AUDA,0.0,0.0,,LIM367,Mogalakwena,0,Households,8291460,357996000,0,0,18335583,9636824,10944821,405204688
2016,AUDA,0.0,0.0,,LIM367,Mogalakwena,0,Other,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM367,Mogalakwena,0,Total By Customer Group,11147448,436681859,0,0,29320701,14775389,15058334,506983731
2016,AUDA,0.0,0.0,,LIM471,Ephraim Mogale,0,Debtors Age Analysis By Income Source,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM471,Ephraim Mogale,0,Trade and Other Receivables from Exchange Transactions - Water,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM471,Ephraim Mogale,0,Trade and Other Receivables from Exchange Transactions - Electricity,2913341,-1582937,0,0,38897,2881682,273126,4524109
2016,AUDA,0.0,0.0,,LIM471,Ephraim Mogale,0,Receivables from Non-exchange Transactions - Property Rates,33099609,-13393290,0,0,52048,7711374,1166153,28635894
2016,AUDA,0.0,0.0,,LIM471,Ephraim Mogale,0,Receivables from Exchange Transactions - Waste Water Management,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM471,Ephraim Mogale,0,Receivables from Exchange Transactions - Waste Management,-1189863,0,0,0,214408,68327,1468200,561072
2016,AUDA,0.0,0.0,,LIM471,Ephraim Mogale,0,Receivables from Exchange Transactions - Property Rental Debtors,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM471,Ephraim Mogale,0,Interest on Arrear Debtor Accounts,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM471,Ephraim Mogale,0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM471,Ephraim Mogale,0,Other,10907641,-7993213,0,0,220142,784894,394733,4314197
2016,AUDA,0.0,0.0,,LIM471,Ephraim Mogale,0,Total By Income Source,45730728,-22969440,0,0,525495,11446277,3302212,38035272
2016,AUDA,0.0,0.0,,LIM471,Ephraim Mogale,0,Debtors Age Analysis By Customer Group,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM471,Ephraim Mogale,0,Organs of State,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM471,Ephraim Mogale,0,Commercial,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM471,Ephraim Mogale,0,Households,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM471,Ephraim Mogale,0,Other,45730728,-22969440,0,0,525495,11446277,3302212,38035272
2016,AUDA,0.0,0.0,,LIM471,Ephraim Mogale,0,Total By Customer Group,45730728,-22969440,0,0,525495,11446277,3302212,38035272
2016,AUDA,0.0,0.0,,LIM472,Elias Motsoaledi,0,Debtors Age Analysis By Income Source,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM472,Elias Motsoaledi,0,Trade and Other Receivables from Exchange Transactions - Water,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM472,Elias Motsoaledi,1679588,Trade and Other Receivables from Exchange Transactions - Electricity,349069,527831,292416,688518,5168518,1483975,722236,10912151
2016,AUDA,0.0,0.0,,LIM472,Elias Motsoaledi,20019975,Receivables from Non-exchange Transactions - Property Rates,1683555,1645683,1632084,5565121,1776049,1720519,1774547,35817533
2016,AUDA,0.0,0.0,,LIM472,Elias Motsoaledi,0,Receivables from Exchange Transactions - Waste Water Management,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM472,Elias Motsoaledi,1157310,Receivables from Exchange Transactions - Waste Management,42734,36292,34750,189454,296742,126636,54800,1938718
2016,AUDA,0.0,0.0,,LIM472,Elias Motsoaledi,831311,Receivables from Exchange Transactions - Property Rental Debtors,11358,11358,16858,72138,46882,23190,13336,1026431
2016,AUDA,0.0,0.0,,LIM472,Elias Motsoaledi,0,Interest on Arrear Debtor Accounts,0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM472,Elias Motsoaledi,0,"Recoverable unauthorised, irregular or fruitless and wasteful Expenditure",0,0,0,0,0,0,0,0
2016,AUDA,0.0,0.0,,LIM472,Elias Motsoaledi,5287254,Other,637419,674022,591185,3934436,1245764,950599,555340,13876019
